date,open,high,low,close,volume
2020-08-25,15.08,17.87,15.06,21.56,299047816.0
2020-08-24,14.63,14.98,14.31,20.67,98697703.0
2020-08-21,13.64,14.58,13.62,21.59,70189908.0
2020-08-20,13.85,14.05,13.53,21.18,50072785.0
2020-08-19,14.29,14.41,13.85,21.76,41966837.0
2020-08-18,14.23,14.69,13.871,21.22,69962360.0
2020-08-17,13.07,14.05,13.06,20.85,77497916.0
2020-08-14,13.18,13.18,12.54,18.81,63250748.0
2020-08-13,13.45,13.64,13.17,18.32,50093545.0
2020-08-12,13.37,13.45,12.67,17.85,77471427.0
2020-08-11,15.3,15.45,12.94,17.96,181311514.0
2020-08-10,13.94,14.42,13.68,19.23,84267291.0
2020-08-07,13.54,13.73,13.2,18.81,57745964.0
2020-08-06,14.1,14.31,13.52,19.41,49787709.0
2020-08-05,13.41,14.075,13.3739,19.3,60375033.0
2020-08-04,14.46,14.53,13.22,19.01,125731370.0
2020-08-03,12.53,13.67,12.46,19.19,122925296.0
2020-07-31,12.41,12.59,11.73,18.73,61813807.0
2020-07-30,12.62,12.95,12.07,17.97,64952913.0
2020-07-29,12.65,13.0,12.431,17.74,69552555.0
2020-07-28,11.48,12.64,11.38,18.09,90075812.0
2020-07-27,12.03,12.09,11.27,17.03,64068520.0
2020-07-24,11.38,11.9,10.91,17.98,93425298.0
2020-07-23,12.59,12.63,11.85,18.7,95206301.0
2020-07-22,12.38,12.83,11.81,19.9,112260489.0
2020-07-21,13.45,13.58,12.62,20.12,128042801.0
2020-07-20,11.42,12.84,11.38,19.03,154596601.0
2020-07-17,11.86,12.07,10.46,18.5,289514200.0
2020-07-16,12.46,13.16,12.45,19.88,134084800.0
2020-07-15,13.82,13.95,12.85,20.44,114166800.0
2020-07-14,13.25,14.13,12.42,17.84,195253600.0
2020-07-13,15.26,16.44,13.61,14.97,310058200.0
2020-07-10,15.61,15.73,14.2,14.12,317735400.0
2020-07-09,13.5,14.63,13.07,13.78,314527300.0
2020-07-08,14.1,15.28,12.0,14.06,568960800.0
2020-07-07,11.26,13.77,10.7,14.3,442681000.0
2020-07-06,11.05,12.3,10.93,14.05,325679000.0
2020-07-02,9.05,9.4,8.7,13.1,219628700.0
2020-07-01,7.79,7.99,7.67,13.36,64427000.0
2020-06-30,7.21,7.75,7.12,13.36,84229500.0
2020-06-29,6.98,7.25,6.71,12.99,45876100.0
2020-06-26,7.03,7.18,6.8,14.21,33453587.0
2020-06-25,6.66,7.145,6.6,13.42,46442109.0
2020-06-24,6.93,7.08,6.5,13.84,103575859.0
2020-06-23,7.55,7.685,7.19,13.92,79627842.0
2020-06-22,7.86,7.9,7.38,13.64,112647898.0
2020-06-19,7.36,7.63,7.23,13.6,84037079.0
2020-06-18,6.8,7.36,6.78,11.94,78503216.0
2020-06-17,6.93,6.98,6.58,12.2,58838533.0
2020-06-16,7.43,7.44,6.53,12.7,130245602.0
2020-06-15,5.97,6.99,5.92,12.27,113172449.0
2020-06-12,6.2,6.32,5.92,11.69,59687107.0
2020-06-11,5.79,6.09,5.66,11.82,126114178.0
2020-06-10,6.72,6.95,6.16,12.15,99921419.0
2020-06-09,5.84,6.83,5.76,12.38,135060628.0
2020-06-08,5.81,6.08,5.68,12.88,85523884.0
2020-06-05,6.03,6.075,5.52,12.82,90517235.0
2020-06-04,6.01,6.2,5.61,11.09,172617852.0
2020-06-03,5.0,5.7,4.98,12.94,198303797.0
2020-06-02,4.36,4.73,4.35,13.52,81717678.0
2020-06-01,4.0,4.33,3.96,14.09,68951059.0
2020-05-29,3.82,4.0,3.73,13.84,50301733.0
2020-05-28,3.98,4.12,3.75,14.98,62756668.0
2020-05-27,4.01,4.2,3.9,14.57,70224324.0
2020-05-26,3.42,3.83,3.4,12.88,59622624.0
2020-05-22,3.33,3.34,3.18,13.22,22798211.0
2020-05-21,3.4,3.44,3.2325,11.51,41491886.0
2020-05-20,3.76,3.82,3.4,9.38,51576759.0
2020-05-19,3.62,3.75,3.59,7.91,21654002.0
2020-05-18,3.5,3.69,3.5,7.72,27771320.0
2020-05-15,3.37,3.45,3.36,7.23,13618530.0
2020-05-14,3.33,3.52,3.27,6.9,20891466.0
2020-05-13,3.64,3.68,3.32,7.08,33945576.0
2020-05-12,3.74,3.78,3.61,6.86,21720746.0
2020-05-11,3.72,3.77,3.66,7.23,16542095.0
2020-05-08,3.68,3.8,3.6,7.43,27705410.0
2020-05-07,3.63,3.67,3.52,7.34,26666125.0
2020-05-06,3.59,3.65,3.45,7.18,54209579.0
2020-05-05,3.44,3.48,3.28,6.84,22283744.0
2020-05-04,3.08,3.36,3.08,6.99,23323294.0
2020-05-01,3.3,3.33,3.12,6.83,31175024.0
2020-04-30,3.63,3.72,3.37,6.1,44389437.0
2020-04-29,3.83,3.98,3.59,5.91,88971412.0
2020-04-28,3.4,3.445,3.2,6.3,36164871.0
2020-04-27,3.0,3.26,2.95,6.68,35576753.0
2020-04-24,3.08,3.1,2.91,5.97,22069667.0
2020-04-23,3.2,3.2,3.05,5.59,17372610.0
2020-04-22,3.09,3.15,3.05,5.97,14493983.0
2020-04-21,3.1,3.22,3.01,5.6,19758338.0
2020-04-20,3.18,3.35,3.05,4.7,18635947.0
2020-04-17,3.36,3.36,3.15,4.26,22827576.0
2020-04-16,3.3,3.41,3.2,3.98,37409994.0
2020-04-15,2.95,3.2,2.88,3.83,27425283.0
2020-04-14,3.15,3.16,2.92,4.17,36367067.0
2020-04-13,2.67,2.97,2.63,3.82,38232188.0
2020-04-09,2.82,2.82,2.63,3.27,32671119.0
2020-04-08,2.76,2.8,2.71,3.33,18225435.0
2020-04-07,2.81,2.81,2.65,3.48,46032394.0
2020-04-06,2.48,2.55,2.4,3.69,34819869.0
2020-04-03,2.45,2.4896,2.33,3.61,19404652.0
2020-04-02,2.51,2.59,2.22,3.37,58748936.0
2020-04-01,2.63,2.76,2.6,3.45,17058829.0
2020-03-31,2.83,2.88,2.68,3.44,30216094.0
2020-03-30,2.81,2.83,2.7,3.62,20065723.0
2020-03-27,2.85,2.89,2.76,3.74,25045452.0
2020-03-26,2.81,3.07,2.78,3.77,43577079.0
2020-03-25,2.72,2.99,2.6,3.63,56486349.0
2020-03-24,2.55,2.75,2.4,3.62,64569680.0
2020-03-23,2.34,2.37,2.15,3.28,47296888.0
2020-03-20,2.49,2.64,2.35,3.34,50454804.0
2020-03-19,2.3,2.55,2.23,3.18,35441298.0
2020-03-18,2.4,2.58,2.11,3.41,94183702.0
2020-03-17,2.97,3.12,2.79,3.61,34718996.0
2020-03-16,2.87,3.11,2.75,3.34,41179891.0
2020-03-13,3.28,3.33,2.99,3.24,41674686.0
2020-03-12,3.06,3.23,2.98,2.94,52216838.0
2020-03-11,3.4,3.53,3.26,3.06,31094208.0
2020-03-10,3.49,3.54,3.29,3.09,34795271.0
2020-03-09,3.01,3.54,2.99,3.02,55002061.0
2020-03-06,3.62,3.66,3.42,3.19,61159830.0
2020-03-05,3.78,3.89,3.68,3.21,72596718.0
2020-03-04,4.03,4.07,3.77,3.25,49320453.0
2020-03-03,4.08,4.21,3.95,3.2,47501140.0
2020-03-02,4.15,4.19,3.9,3.01,55891795.0
2020-02-28,3.96,4.14,3.87,2.97,63621682.0
2020-02-27,4.09,4.3,3.92,2.67,77412788.0
2020-02-26,4.5,4.71,4.3,2.74,69556928.0
2020-02-25,5.18,5.19,4.24,2.7,205890156.0
2020-02-24,3.79,3.935,3.76,2.47,56025203.0
2020-02-21,4.2,4.2,4.02,2.4,40425711.0
2020-02-20,4.1,4.4,4.01,2.39,86788998.0
2020-02-19,3.93,4.1,3.86,2.65,72970041.0
2020-02-18,3.9,3.98,3.76,2.78,47696828.0
2020-02-14,4.02,4.035,3.75,2.71,69481541.0
2020-02-13,3.95,4.05,3.86,2.84,42234992.0
2020-02-12,4.0,4.2,3.98,2.93,50757706.0
2020-02-11,3.83,4.05,3.8,2.76,54033261.0
2020-02-10,3.67,3.91,3.6187,2.6,67035329.0
2020-02-07,4.02,4.02,3.74,2.37,80603454.0
2020-02-06,4.2,4.33,4.05,2.4,75460136.0
2020-02-05,4.37,4.48,4.13,2.38,73554169.0
2020-02-04,4.2899,4.7,4.16,2.43,123430967.0
2020-02-03,3.535,4.11,3.52,2.9,73844757.0
2020-01-31,4.02,4.04,3.67,2.94,77698912.0
2020-01-30,4.24,4.38,4.01,3.11,74852748.0
2020-01-29,4.23,4.33,4.02,3.13,53344806.0
2020-01-28,4.25,4.27,4.03,3.32,48746205.0
2020-01-27,3.985,4.35,3.84,3.5,101438582.0
2020-01-24,5.0,5.06,4.51,3.29,65433492.0
2020-01-23,4.57,4.95,4.31,3.55,102385147.0
2020-01-22,5.42,5.65,4.69,3.72,206949568.0
2020-01-21,4.6,5.29,4.52,3.87,181125581.0
2020-01-17,4.51,4.705,4.46,4.06,109385407.0
2020-01-16,3.99,4.4,3.91,4.11,99176742.0
2020-01-15,4.19,4.48,4.0,4.13,234552104.0
2020-01-14,3.7,3.82,3.61,4.14,55193434.0
2020-01-13,3.705,3.73,3.52,4.34,59739857.0
2020-01-10,3.49,3.575,3.4,4.4,35626740.0
2020-01-09,3.44,3.58,3.33,3.88,54632591.0
2020-01-08,3.14,3.49,3.13,4.08,65119460.0
2020-01-07,3.7,3.73,3.21,4.26,106557643.0
2020-01-06,4.19,4.24,3.66,4.08,106602995.0
2020-01-03,3.5,3.9,3.48,3.8,82884373.0
2020-01-02,4.1,4.1,3.61,3.77,103718958.0
2019-12-31,4.15,4.42,3.82,4.03,214992455.0
2019-12-30,2.92,4.87,2.88,4.07,432806553.0
2019-12-27,2.54,2.55,2.41,3.96,37548648.0
2019-12-26,2.4511,2.52,2.35,3.87,44171686.0
2019-12-24,2.63,2.63,2.45,3.81,32029806.0
2019-12-23,2.7399,2.76,2.65,4.08,28561596.0
2019-12-20,2.65,2.72,2.63,4.39,50968070.0
2019-12-19,2.69,2.73,2.61,4.51,36293311.0
2019-12-18,2.58,2.67,2.54,4.06,31805992.0
2019-12-17,2.54,2.63,2.5,3.78,45643355.0
2019-12-16,2.44,2.55,2.39,4.08,36909770.0
2019-12-13,2.31,2.43,2.2885,4.27,37228903.0
2019-12-12,2.3,2.33,2.26,4.21,22404956.0
2019-12-11,2.26,2.32,2.23,4.01,20237112.0
2019-12-10,2.2,2.28,2.14,4.66,25204586.0
2019-12-09,2.21,2.25,2.11,4.92,31533118.0
2019-12-06,2.32,2.34,2.2,4.79,31982082.0
2019-12-05,2.53,2.57,2.25,5.17,53232072.0
2019-12-04,2.42,2.58,2.41,4.67,46850647.0
2019-12-03,2.31,2.48,2.25,4.37,37980466.0
2019-12-02,2.35,2.44,2.3,4.29,33041651.0
2019-11-29,2.36,2.36,2.2,3.76,32640284.0
2019-11-27,2.32,2.5,2.28,3.7,77337254.0
2019-11-26,2.12,2.29,2.12,3.51,55568045.0
2019-11-25,1.99,2.12,1.96,3.46,36894389.0
2019-11-22,2.04,2.05,1.88,3.39,25172977.0
2019-11-21,1.87,2.04,1.82,3.24,41458186.0
2019-11-20,1.85,1.87,1.77,3.68,20751814.0
2019-11-19,1.78,1.89,1.78,3.83,26804316.0
2019-11-18,1.88,1.9,1.73,3.72,26520826.0
2019-11-15,1.75,1.84,1.66,4.02,32240756.0
2019-11-14,1.86,1.89,1.66,3.72,46749927.0
2019-11-13,1.9,1.99,1.85,2.42,25008924.0
2019-11-12,1.9,2.05,1.83,2.51,27759462.0
2019-11-11,1.9,1.96,1.78,2.53,34321715.0
2019-11-08,2.13,2.13,1.94,2.67,38391160.0
2019-11-07,2.11,2.2,2.05,2.69,39506481.0
2019-11-06,2.46,2.46,1.96,2.62,114081935.0
2019-11-05,1.88,2.38,1.8,2.63,184185674.0
2019-11-04,1.65,1.9,1.58,2.59,61155341.0
2019-11-01,1.49,1.55,1.49,2.48,18017781.0
2019-10-31,1.47,1.54,1.44,2.39,22389506.0
2019-10-30,1.42,1.45,1.36,2.27,20823436.0
2019-10-29,1.45,1.45,1.39,2.26,22357503.0
2019-10-28,1.4289,1.5,1.38,2.27,32720842.0
2019-10-25,1.54,1.555,1.5,2.22,20526780.0
2019-10-24,1.57,1.6,1.53,2.26,21601622.0
2019-10-23,1.58,1.595,1.52,2.27,12568506.0
2019-10-22,1.7,1.77,1.52,2.42,38989308.0
2019-10-21,1.52,1.77,1.49,2.4,40231114.0
2019-10-18,1.45,1.55,1.44,2.44,21479209.0
2019-10-17,1.46,1.5,1.42,2.27,18378816.0
2019-10-16,1.46,1.52,1.4,2.46,40798170.0
2019-10-15,1.63,1.64,1.54,2.28,27656939.0
2019-10-14,1.56,1.57,1.52,2.05,12585175.0
2019-10-11,1.55,1.59,1.5,1.94,25699823.0
2019-10-10,1.64,1.64,1.5,1.98,34019512.0
2019-10-09,1.75,1.76,1.575,1.84,35871977.0
2019-10-08,1.73,1.8,1.66,1.83,47176959.0
2019-10-07,1.58,1.59,1.45,1.8,26917362.0
2019-10-04,1.6,1.69,1.56,1.8,25295757.0
2019-10-03,1.59,1.7,1.43,1.75,58694851.0
2019-10-02,1.19,1.65,1.19,1.9,99214125.0
2019-10-01,1.51,1.51,1.22,1.94,88209364.0
2019-09-30,1.72,1.73,1.53,1.86,58923884.0
2019-09-27,1.94,2.0,1.71,1.98,59929003.0
2019-09-26,2.05,2.06,1.9,2.07,52810684.0
2019-09-25,2.15,2.15,2.02,2.03,39182553.0
2019-09-24,2.22,2.24,1.97,2.34,122251852.0
2019-09-23,2.98,2.98,2.71,1.71,40484874.0
2019-09-20,3.14,3.16,3.02,1.52,12039376.0
2019-09-19,3.12,3.16,3.08,1.45,8828965.0
2019-09-18,3.21,3.21,3.03,1.43,12552895.0
2019-09-17,3.11,3.18,3.0,1.39,12919846.0
2019-09-16,3.15,3.21,3.09,1.48,12357430.0
2019-09-13,3.22,3.27,3.15,1.51,8363279.0
2019-09-12,3.24,3.265,3.1,1.54,10951137.0
2019-09-11,3.28,3.33,3.16,1.53,13572159.0
2019-09-10,3.13,3.33,3.07,1.58,20838783.0
2019-09-09,3.0,3.14,2.93,1.69,17376124.0
2019-09-06,2.99,3.0,2.87,1.52,14504500.0
2019-09-05,2.81,3.0,2.8,1.46,23254647.0
2019-09-04,2.7,2.75,2.64,1.46,15189404.0
2019-09-03,2.82,2.83,2.58,1.55,26869654.0
2019-08-30,2.9,2.91,2.84,1.53,8161092.0
2019-08-29,2.91,2.93,2.85,1.56,12377439.0
2019-08-28,2.9,2.92,2.83,1.53,10485142.0
2019-08-27,2.92,3.0,2.83,1.64,20416708.0
2019-08-26,2.95,2.95,2.83,1.7,14138291.0
2019-08-23,2.97,3.04,2.885,1.55,13649638.0
2019-08-22,3.06,3.09,3.01,1.62,12427830.0
2019-08-21,3.23,3.27,3.02,1.64,21524358.0
2019-08-20,3.06,3.21,3.0,1.59,16703065.0
2019-08-19,3.0,3.1,3.0,1.32,13657084.0
2019-08-16,2.89,3.01,2.86,1.56,15884219.0
2019-08-15,2.99,2.99,2.77,1.75,15735986.0
2019-08-14,3.075,3.08,2.88,1.96,28205946.0
2019-08-13,3.0,3.2,3.0,2.05,18607576.0
2019-08-12,3.05,3.11,2.96,2.17,16731340.0
2019-08-09,3.1,3.18,3.1,2.72,10609998.0
2019-08-08,3.13,3.26,3.11,3.04,20999758.0
2019-08-07,3.04,3.09,2.93,3.1,18090390.0
2019-08-06,3.09,3.14,3.0,3.08,23455749.0
2019-08-05,3.14,3.14,2.85,3.18,38736177.0
2019-08-02,3.21,3.33,3.16,3.12,17211310.0
2019-08-01,3.45,3.51,3.2,3.21,28758382.0
2019-07-31,3.38,3.53,3.36,3.19,19917224.0
2019-07-30,3.4292,3.44,3.35,3.27,14127899.0
2019-07-29,3.55,3.58,3.32,3.32,25890697.0
2019-07-26,3.56,3.62,3.5,3.14,15606285.0
2019-07-25,3.68,3.72,3.5,2.98,26513325.0
2019-07-24,3.45,3.75,3.44,2.95,38844783.0
2019-07-23,3.43,3.49,3.37,2.75,12462047.0
2019-07-22,3.38,3.45,3.31,2.6,12376944.0
2019-07-19,3.43,3.48,3.36,2.86,13784331.0
2019-07-18,3.47,3.495,3.31,2.85,17652624.0
2019-07-17,3.28,3.52,3.25,2.84,26704968.0
2019-07-16,3.4,3.45,3.26,2.91,25764637.0
2019-07-15,3.49,3.5202,3.34,2.9,19833129.0
2019-07-12,3.34,3.639,3.32,2.92,39432181.0
2019-07-11,3.64,3.68,3.32,3.02,57070344.0
2019-07-10,3.95,4.0,3.6,3.05,85126060.0
2019-07-09,3.575,3.9,3.42,3.16,87406073.0
2019-07-08,3.21,3.5,3.13,3.0,40423954.0
2019-07-05,3.31,3.34,3.15,2.95,35914642.0
2019-07-03,2.93,3.29,2.9,2.82,75342426.0
2019-07-02,2.6,2.845,2.57,2.9,35317275.0
2019-07-01,2.67,2.68,2.58,3.15,19541552.0
2019-06-28,2.6,2.63,2.51,3.05,17640326.0
2019-06-27,2.51,2.62,2.44,3.13,27685620.0
2019-06-26,2.64,2.73,2.54,3.17,20679334.0
2019-06-25,2.64,2.66,2.55,3.09,16289847.0
2019-06-24,2.61,2.685,2.51,3.08,22693858.0
2019-06-21,2.88,2.9,2.57,2.95,49602361.0
2019-06-20,2.87,3.05,2.8,3.27,55697201.0
2019-06-19,2.67,2.84,2.56,3.28,43761943.0
2019-06-18,2.52,2.71,2.45,3.47,50080849.0
2019-06-17,2.39,2.53,2.35,3.38,20830117.0
2019-06-14,2.44,2.45,2.35,3.46,27065748.0
2019-06-13,2.55,2.62,2.5,3.51,21962643.0
2019-06-12,2.62,2.62,2.5,3.5,30099492.0
2019-06-11,2.67,2.67,2.55,3.67,33070093.0
2019-06-10,2.75,2.82,2.59,3.46,35989051.0
2019-06-07,2.64,2.81,2.55,3.38,31397929.0
2019-06-06,2.9,2.9,2.54,3.37,54094341.0
2019-06-05,3.07,3.09,2.76,3.43,38179137.0
2019-06-04,3.0,3.11,2.97,3.44,30924022.0
2019-06-03,2.98,3.06,2.74,3.3,51792961.0
2019-05-31,3.07,3.15,3.0,3.39,39383312.0
2019-05-30,3.55,3.5507,3.11,3.45,55942228.0
2019-05-29,3.89,3.9,3.6,3.42,41690392.0
2019-05-28,4.12,4.14,3.88,3.68,114474424.0
2019-05-24,3.98,4.045,3.81,3.69,26069358.0
2019-05-23,3.96,4.03,3.83,3.49,27855521.0
2019-05-22,4.25,4.3,4.0,3.26,35451326.0
2019-05-21,4.35,4.45,4.25,3.13,23435345.0
2019-05-20,4.38,4.4,4.11,2.82,23571672.0
2019-05-17,4.58,4.7,4.42,2.6,19775669.0
2019-05-16,4.65,4.85,4.61,2.55,16197999.0
2019-05-15,4.59,4.75,4.53,2.6,14668954.0
2019-05-14,4.47,4.67,4.41,2.55,27925652.0
2019-05-13,4.5,4.5,4.3,2.6,21804468.0
2019-05-10,4.6,4.66,4.51,2.64,17146542.0
2019-05-09,4.54,4.7,4.51,2.64,15759712.0
2019-05-08,4.79,4.81,4.56,2.83,20456913.0
2019-05-07,4.81,4.92,4.76,2.74,11545700.0
2019-05-06,4.72,4.88,4.69,2.53,16144442.0
2019-05-03,4.73,5.11,4.73,2.46,25245547.0
2019-05-02,4.74,4.75,4.5733,2.42,14080431.0
2019-05-01,4.84,4.85,4.68,2.52,13308347.0
2019-04-30,4.98,5.08,4.8,2.55,14434585.0
2019-04-29,4.89,5.05,4.87,2.61,15202827.0
2019-04-26,4.85,4.93,4.77,2.63,11891337.0
2019-04-25,5.01,5.15,4.85,2.76,21552804.0
2019-04-24,4.79,5.01,4.75,2.65,20401275.0
2019-04-23,4.82,4.92,4.73,2.83,15106971.0
2019-04-22,4.74,4.81,4.62,3.04,12936684.0
2019-04-18,4.53,4.92,4.44,2.96,31206503.0
2019-04-17,4.6101,4.72,4.51,3.05,30546383.0
2019-04-16,4.8,4.81,4.43,3.24,46354509.0
2019-04-15,4.99,5.0,4.72,3.61,27489142.0
2019-04-12,5.03,5.06,4.95,4.0,15561263.0
2019-04-11,5.0,5.085,4.97,3.86,17642573.0
2019-04-10,5.06,5.11,4.96,3.93,25958722.0
2019-04-09,5.28,5.28,5.06,4.05,32590061.0
2019-04-08,5.33,5.38,5.25,4.29,17349772.0
2019-04-05,5.37,5.4,5.31,4.25,18093412.0
2019-04-04,5.39,5.5,5.27,4.42,31696613.0
2019-04-03,5.55,5.58,5.23,4.66,35320203.0
2019-04-02,5.43,5.61,5.345,4.71,55814771.0
2019-04-01,5.29,5.4,5.14,4.67,32404597.0
2019-03-29,5.06,5.13,5.03,4.33,23595909.0
2019-03-28,5.04,5.17,4.93,4.56,29458068.0
2019-03-27,5.01,5.19,4.96,4.6,39753377.0
2019-03-26,5.2,5.22,4.9,4.57,67206268.0
2019-03-25,5.62,5.66,5.27,4.84,38993269.0
2019-03-22,5.8,5.87,5.6,4.88,24956464.0
2019-03-21,5.75,5.945,5.74,5.02,21368941.0
2019-03-20,6.02,6.03,5.71,4.72,39053693.0
2019-03-19,5.75,6.03,5.73,4.68,54509153.0
2019-03-18,5.69,5.95,5.44,4.85,76506119.0
2019-03-15,6.12,6.13,5.71,4.98,85776969.0
2019-03-14,6.63,6.64,6.0,4.92,58983387.0
2019-03-13,6.32,6.77,6.24,4.9,41727215.0
2019-03-12,6.6223,6.64,6.37,5.0,41615989.0
2019-03-11,6.95,6.98,6.55,4.83,62544507.0
2019-03-08,7.02,7.2,6.85,4.78,32040585.0
2019-03-07,7.81,7.95,7.0,4.79,52469571.0
2019-03-06,8.26,8.72,8.0,4.59,73522653.0
2019-03-05,9.8,10.63,9.7,4.45,53680765.0
2019-03-04,10.32,10.37,9.15,4.75,43753280.0
2019-03-01,9.82,10.2,9.73,4.99,32409414.0
2019-02-28,9.85,9.93,9.46,5.01,26506014.0
2019-02-27,10.15,10.25,9.33,5.05,53234270.0
2019-02-26,9.16,10.64,8.82,5.08,106022591.0
2019-02-25,9.04,9.09,8.6,5.3,52424249.0
2019-02-22,7.92,8.22,7.75,5.36,26600350.0
2019-02-21,7.7,7.73,7.43,5.35,8060138.0
2019-02-20,7.26,7.77,7.26,5.31,21495721.0
2019-02-19,7.4,7.43,7.21,5.39,9974748.0
2019-02-15,7.55,7.64,7.255,5.21,15620191.0
2019-02-14,7.7,7.78,7.42,5.1,14728317.0
2019-02-13,7.52,7.68,7.39,5.01,10867810.0
2019-02-12,7.35,7.57,7.14,4.98,13264105.0
2019-02-11,7.67,7.77,7.38,4.96,9750733.0
2019-02-08,8.0,8.0,7.28,5.35,21709346.0
2019-02-07,8.28,8.37,7.8,5.62,23198212.0
2019-02-06,7.95,8.59,7.8301,5.84,33404746.0
2019-02-05,7.71,7.96,7.61,5.85,9029887.0
2019-02-04,7.96,7.98,7.74,5.96,8585348.0
2019-02-01,7.85,8.11,7.68,5.75,20788847.0
2019-01-31,7.4,7.89,7.4,5.71,21233857.0
2019-01-30,6.94,7.55,6.92,6.03,28775026.0
2019-01-29,6.68,6.97,6.64,6.53,14200087.0
2019-01-28,6.56,6.68,6.48,6.39,5111018.0
2019-01-25,6.65,6.78,6.6,6.59,6726949.0
2019-01-24,6.47,6.75,6.47,7.06,5919985.0
2019-01-23,6.63,6.785,6.47,7.09,5685964.0
2019-01-22,6.63,6.67,6.51,8.01,6379619.0
2019-01-18,6.89,6.91,6.68,10.16,9240851.0
2019-01-17,6.7,6.875,6.53,9.78,8508909.0
2019-01-16,6.8,6.9,6.68,10.06,6941150.0
2019-01-15,6.85,7.07,6.75,9.57,12632982.0
2019-01-14,6.51,7.15,6.37,9.85,19454079.0
2019-01-11,6.5,6.615,6.48,9.79,6902293.0
2019-01-10,6.63,6.73,6.41,9.0,11221122.0
2019-01-09,6.41,6.69,6.35,8.17,11489874.0
2019-01-08,6.57,6.58,6.165,7.64,9603777.0
2019-01-07,6.41,6.585,6.31,7.62,9709046.0
2019-01-04,6.19,6.4,6.13,7.26,9405574.0
2019-01-03,6.1,6.1454,6.02,7.41,7562892.0
2019-01-02,6.13,6.24,6.0,7.48,8823588.0
2018-12-31,6.56,6.57,6.21,7.49,8667438.0
2018-12-28,6.5,6.56,6.3,7.44,7996498.0
2018-12-27,6.17,6.45,6.03,7.46,8531875.0
2018-12-26,6.11,6.37,5.96,7.67,9912348.0
2018-12-24,6.0,6.12,5.84,8.04,8835827.0
2018-12-21,6.53,6.65,6.06,8.4,13598339.0
2018-12-20,6.82,6.92,6.33,7.88,12080014.0
2018-12-19,7.01,7.15,6.8,7.85,9299725.0
2018-12-18,7.0325,7.19,6.835,7.9,10685752.0
2018-12-17,7.63,7.64,6.96,7.88,18132776.0
